Mendocino Coast Botanical Gardens,"['restaurant & food', 'shopping', 'ocean view', 'natural view', 'gardens', 'peaceful serene', 'surfing', 'highly recommended', 'good for pictures', 'whale watching', 'sea creature', 'animals', 'performance', 'parks']","[('restaurant & food', 'coffee shop'), ('restaurant & food', 'snack bar'), ('shopping', 'coffee shop'), ('ocean view', 'pacific ocean'), ('natural view', 'flowers trees'), ('gardens', 'rose garden'), ('restaurant & food', 'yummy food'), ('peaceful serene', 'peaceful serene'), ('surfing', 'crashing waves'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo opportunities'), ('natural view', 'plants flowers'), ('ocean view', 'pacific ocean'), ('whale watching', 'whale watch'), ('sea creature', 'whale watch'), ('animals', 'whale watch'), ('performance', 'live music'), ('animals', 'natural environment'), ('parks', 'state park'), ('natural view', 'state park')]"
Mission Beach,"['sea creature', 'animals', 'restaurant & food', 'rock climbing', 'performance', 'shopping', 'ocean view', 'rock climbing ', 'biking', 'surfing', 'highly recommended', 'music', 'amusement park', 'architecture', 'pier']","[('sea creature', 'sea lions'), ('animals', 'sea lions'), ('restaurant & food', 'restaurants bars'), ('rock climbing', 'rock climbing'), ('performance', 'street performers'), ('restaurant & food', 'hot dog'), ('shopping', 'bars cafes'), ('ocean view', 'pacific ocean'), ('animals', 'jelly fish'), ('rock climbing ', 'rock climbing'), ('biking', 'rented bikes'), ('restaurant & food', 'mexican food'), ('surfing', 'volleyball players'), ('highly recommended', 'highly recommend'), ('music', 'music playing'), ('amusement park', 'amusement rides'), ('architecture', 'architectural styles'), ('pier', 'crystal pier'), ('ocean view', 'pacific ocean'), ('amusement park', 'amusement park'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('amusement park', 'roller coasters'), ('restaurant & food', 'fish tacos'), ('shopping', 'shopping center'), ('restaurant & food', 'fish tacos')]"
Mission San Juan Capistrano,"['restaurant & food', 'exhibitions', 'wines', 'shopping', 'ocean view', 'gardens', 'beach', 'peaceful serene', 'highly recommended', 'mexican', 'good for pictures', 'natural view', 'historical site']","[('restaurant & food', 'restaurants nearby'), ('exhibitions', 'native americans'), ('wines', 'wine tasting'), ('shopping', 'souvenir shops'), ('ocean view', 'west coast'), ('gardens', 'botanical gardens'), ('beach', 'laguna beach'), ('peaceful serene', 'quiet peaceful'), ('highly recommended', 'highly recommend'), ('mexican', 'traditional mexican'), ('good for pictures', 'taking pictures'), ('natural view', 'palm trees'), ('historical site', 'historical site'), ('shopping', 'quaint shops'), ('historical site', 'history buffs'), ('shopping', 'shopping dining')]"
Monterey Bay,"['sea creature', 'animals', 'restaurant & food', 'wines', 'shopping', 'ocean view', 'natural view', 'rock climbing ', 'biking', 'beach', 'peaceful serene', 'surfing', 'highly recommended', 'architecture', 'good for pictures', 'whale watching', 'golf', 'parks']","[('sea creature', 'otters sea'), ('animals', 'otters sea'), ('restaurant & food', 'eat shop'), ('restaurant & food', 'hotels restaurants'), ('restaurant & food', 'picnic lunch'), ('restaurant & food', 'hot dog'), ('wines', 'wine tasting'), ('shopping', 'stores restaurants'), ('ocean view', 'pacific grove'), ('animals', 'jelly fish'), ('natural view', 'redwood trees'), ('rock climbing ', 'rock formations'), ('biking', 'rent bikes'), ('beach', 'sandy beaches'), ('peaceful serene', 'calm relaxing'), ('surfing', 'waters edge'), ('highly recommended', 'highly recommend'), ('natural view', 'nature lovers'), ('architecture', 'spanish architecture'), ('good for pictures', 'photo ops'), ('good for pictures', 'picture taking'), ('ocean view', 'pacific ocean'), ('whale watching', 'whale watching'), ('sea creature', 'whale watching'), ('animals', 'whale watching'), ('animals', 'natural habitat'), ('sea creature', 'otters sea'), ('animals', 'otters sea'), ('golf', 'golf course'), ('animals', 'wild animals'), ('parks', 'state park'), ('natural view', 'state park')]"
Monterey Bay Aquarium,"['sea creature', 'animals', 'restaurant & food', 'exhibitions', 'shopping', 'ocean view', 'museum', 'highly recommended', 'natural view']","[('sea creature', 'sea horses'), ('animals', 'sea horses'), ('restaurant & food', 'ate lunch'), ('exhibitions', 'special exhibits'), ('shopping', 'candy store'), ('ocean view', 'pacific ocean'), ('animals', 'touch pool'), ('museum', 'science museum'), ('animals', 'touch tank'), ('restaurant & food', 'ate lunch'), ('highly recommended', 'highly recommend'), ('ocean view', 'pacific ocean'), ('exhibitions', 'interactive exhibits'), ('natural view', 'kelp forest'), ('animals', 'natural habitat'), ('sea creature', 'otters sea'), ('animals', 'otters sea')]"
Moonstone Beach,"['sea creature', 'animals', 'restaurant & food', 'ocean view', 'natural view', 'rock climbing ', 'beach', 'peaceful serene', 'surfing', 'highly recommended', 'good for pictures', 'parks']","[('sea creature', 'dolphins whales'), ('animals', 'dolphins whales'), ('restaurant & food', 'restaurants nearby'), ('ocean view', 'pacific ocean'), ('natural view', 'pine trees'), ('rock climbing ', 'rock formations'), ('beach', 'sandy beaches'), ('restaurant & food', 'dining choices'), ('peaceful serene', 'peaceful relaxing'), ('surfing', 'soft sand'), ('highly recommended', 'highly recommend'), ('natural view', 'pine trees'), ('good for pictures', 'taking pictures'), ('ocean view', 'pacific ocean'), ('animals', 'natural habitat'), ('sea creature', 'dolphins whales'), ('animals', 'dolphins whales'), ('parks', 'national park'), ('natural view', 'national park')]"
Moro Rock,"['restaurant & food', 'rock climbing', 'shopping', 'natural view', 'highly recommended', 'good for pictures', 'water fountain', 'parks']","[('restaurant & food', 'shops restaurants'), ('restaurant & food', 'picnic lunch'), ('rock climbing', 'slippery rocks'), ('shopping', 'shops restaurants'), ('natural view', 'giant trees'), ('highly recommended', 'highly recommend'), ('good for pictures', 'picture taking'), ('water fountain', 'water fountain'), ('natural view', 'giant sequoias'), ('parks', 'national park'), ('natural view', 'national park')]"
Morro Rock,"['sea creature', 'animals', 'rock climbing', 'wines', 'ocean view', 'beach', 'surfing', 'restaurant & food', 'highly recommended', 'natural view', 'pier', 'good for pictures', 'whale watching', 'water fountain']","[('sea creature', 'otters sea'), ('animals', 'otters sea'), ('rock climbing', 'climbing rocks'), ('wines', 'chowder bread'), ('ocean view', 'pacific ocean'), ('beach', 'venice beach'), ('surfing', 'watch surfers'), ('restaurant & food', 'chowder bread'), ('surfing', 'crashing waves'), ('highly recommended', 'highly recommend'), ('natural view', 'nature lover'), ('pier', 'pismo beach'), ('good for pictures', 'photo op'), ('good for pictures', 'taking pictures'), ('ocean view', 'pacific ocean'), ('whale watching', 'whale watching'), ('sea creature', 'whale watching'), ('animals', 'whale watching'), ('water fountain', 'water fountain'), ('sea creature', 'otters sea'), ('animals', 'otters sea')]"
Mt. Soledad National Veterans Memorial,"['sea creature', 'animals', 'exhibitions', 'bridge', 'shopping', 'ocean view', 'biking', 'peaceful serene', 'highly recommended', 'good for pictures']","[('sea creature', 'sea lions'), ('animals', 'sea lions'), ('exhibitions', 'korean war'), ('bridge', 'coronado bridge'), ('shopping', 'ice cream'), ('ocean view', 'pacific ocean'), ('animals', 'birds eye'), ('biking', 'bike ride'), ('peaceful serene', 'calm peaceful'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo ops'), ('good for pictures', 'taking pictures'), ('ocean view', 'pacific ocean'), ('sea creature', 'sea lions'), ('animals', 'sea lions')]"
Muir Woods National Monument,"['restaurant & food', 'bridge', 'shopping', 'ocean view', 'natural view', 'car rental', 'highly recommended', 'good for pictures', 'parks']","[('restaurant & food', 'coffee shop'), ('restaurant & food', 'ate lunch'), ('bridge', 'gate bridge'), ('shopping', 'coffee shop'), ('ocean view', 'west coast'), ('natural view', 'majestic trees'), ('car rental', 'rental car'), ('restaurant & food', 'ate lunch'), ('highly recommended', 'highly recommend'), ('natural view', 'nature lover'), ('good for pictures', 'photo ops'), ('good for pictures', 'picture taking'), ('natural view', 'giant redwoods'), ('parks', 'state park'), ('natural view', 'state park')]"
Musee Mecanique,"['highly recommended', 'historical site']","[('highly recommended', 'highly recommend'), ('historical site', 'history lesson')]"
Natural History Museum of Los Angeles County,"['restaurant & food', 'exhibitions', 'shopping', 'ocean view', 'theater', 'gardens', 'highly recommended', 'good for pictures', 'animals']","[('restaurant & food', 'grab lunch'), ('exhibitions', 'butterfly exhibit'), ('shopping', 'ice cream'), ('ocean view', 'east coast'), ('theater', 'imax theater'), ('gardens', 'rose garden'), ('restaurant & food', 'food court'), ('highly recommended', 'highly suggest'), ('good for pictures', 'taking photos'), ('exhibitions', 'dinosaur exhibits'), ('theater', 'imax theater'), ('animals', 'wild animals')]"
Newport Beach,"['sea creature', 'animals', 'restaurant & food', 'rock climbing', 'shopping', 'ocean view', 'biking', 'surfing', 'highly recommended', 'natural view', 'whale watching', 'amusement park', 'ferry']","[('sea creature', 'sea shells'), ('animals', 'sea shells'), ('restaurant & food', 'shops restaurants'), ('restaurant & food', 'ate lunch'), ('rock climbing', 'feet wet'), ('shopping', 'restaurants bars'), ('ocean view', 'pacific coast'), ('biking', 'rented bikes'), ('restaurant & food', 'ate lunch'), ('surfing', 'waters edge'), ('highly recommended', 'highly recommend'), ('natural view', 'nature lovers'), ('ocean view', 'pacific ocean'), ('whale watching', 'whale watch'), ('sea creature', 'whale watch'), ('animals', 'whale watch'), ('sea creature', 'saw whales'), ('animals', 'saw whales'), ('amusement park', 'amusement park'), ('shopping', 'quaint shops'), ('animals', 'natural habitat'), ('shopping', 'shopping eating'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('amusement park', 'ferris wheel'), ('ferry', 'island ferry')]"
Norton Simon Museum,"['restaurant & food', 'exhibitions', 'ocean view', 'gardens', 'beach', 'highly recommended', 'arts', 'architecture', 'good for pictures']","[('restaurant & food', 'lunch snacks'), ('exhibitions', 'contemporary art'), ('ocean view', 'west coast'), ('gardens', 'rose garden'), ('beach', 'redondo beach'), ('restaurant & food', 'food options'), ('highly recommended', 'highly recommend'), ('arts', 'fine art'), ('architecture', 'frank gehry'), ('good for pictures', 'taking pictures'), ('arts', 'art lover')]"
Oceanside Pier,"['sea creature', 'animals', 'restaurant & food', 'performance', 'shopping', 'ocean view', 'biking', 'beach', 'surfing', 'peaceful serene', 'highly recommended', 'good for pictures']","[('sea creature', 'sea birds'), ('animals', 'sea birds'), ('restaurant & food', 'coffee shop'), ('restaurant & food', 'restaurants nearby'), ('restaurant & food', 'snack bar'), ('performance', 'street performers'), ('restaurant & food', 'hot dogs'), ('shopping', 'coffee shops'), ('ocean view', 'pacific coast'), ('biking', 'bike rental'), ('beach', 'laguna beach'), ('surfing', 'watch surfers'), ('restaurant & food', 'food vendors'), ('peaceful serene', 'quiet peaceful'), ('surfing', 'waves surfers'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo ops'), ('ocean view', 'pacific ocean'), ('sea creature', 'saw dolphins'), ('animals', 'saw dolphins'), ('performance', 'live music'), ('restaurant & food', 'fresh fish'), ('restaurant & food', 'fresh fish')]"
Old Fisherman's Wharf,"['sea creature', 'animals', 'shopping', 'restaurant & food', 'bridge', 'performance', 'wines', 'ocean view', 'biking', 'beach', 'highly recommended', 'pier', 'good for pictures', 'whale watching', 'historical site']","[('sea creature', 'sea otter'), ('animals', 'sea otter'), ('shopping', 'shopping district'), ('restaurant & food', 'coffee shop'), ('restaurant & food', 'shops restaurants'), ('bridge', 'gate bridge'), ('performance', 'street musicians'), ('wines', 'chowder bread'), ('shopping', 'candy shops'), ('ocean view', 'pacific grove'), ('biking', 'rented bikes'), ('beach', 'pismo beach'), ('restaurant & food', 'italian food'), ('highly recommended', 'highly recommend'), ('pier', 'pismo beach'), ('good for pictures', 'taking pictures'), ('whale watching', 'whale watch'), ('sea creature', 'whale watch'), ('animals', 'whale watch'), ('performance', 'live music'), ('shopping', 'quaint shops'), ('historical site', 'history lesson'), ('shopping', 'shopping eating'), ('sea creature', 'otters sea'), ('animals', 'otters sea'), ('restaurant & food', 'fresh fish'), ('restaurant & food', 'fresh fish')]"
Old Mission Santa Barbara,"['sea creature', 'animals', 'exhibitions', 'gardens', 'highly recommended', 'arts', 'architecture', 'good for pictures', 'historical site']","[('sea creature', 'blue dolphins'), ('animals', 'blue dolphins'), ('exhibitions', 'art work'), ('gardens', 'botanical gardens'), ('highly recommended', 'highly suggest'), ('arts', 'fine art'), ('architecture', 'spanish architecture'), ('good for pictures', 'photo ops'), ('good for pictures', 'taking pictures'), ('historical site', 'historical site'), ('historical site', 'history buffs')]"
Old Point Loma Lighthouse,"['sea creature', 'animals', 'restaurant & food', 'ocean view', 'biking', 'surfing', 'highly recommended', 'good for pictures', 'whale watching', 'mountain view', 'natural view', 'parks', 'historical site']","[('sea creature', 'tide pools'), ('animals', 'tide pools'), ('restaurant & food', 'picnic lunch'), ('ocean view', 'pacific ocean'), ('biking', 'bike riding'), ('surfing', 'waters edge'), ('highly recommended', 'highly recommend'), ('good for pictures', 'photo opportunities'), ('good for pictures', 'picture taking'), ('ocean view', 'pacific ocean'), ('whale watching', 'whale watching'), ('sea creature', 'whale watching'), ('animals', 'whale watching'), ('mountain view', 'hill overlooking'), ('natural view', 'national parks'), ('parks', 'national parks'), ('sea creature', 'saw whales'), ('animals', 'saw whales'), ('historical site', 'historical site'), ('natural view', 'kelp forest'), ('historical site', 'history lesson'), ('parks', 'national park'), ('natural view', 'national park')]"
Old Sacramento,"['restaurant & food', 'exhibitions', 'bridge', 'wines', 'shopping', 'museum', 'biking', 'highly recommended', 'architecture', 'historical site', 'amusement park']","[('restaurant & food', 'eat shop'), ('restaurant & food', 'shops restaurants'), ('restaurant & food', 'ate lunch'), ('exhibitions', 'art museum'), ('bridge', 'gate bridge'), ('wines', 'wine tasting'), ('shopping', 'candy shops'), ('museum', 'art museum'), ('biking', 'bike rentals'), ('restaurant & food', 'food options'), ('highly recommended', 'highly recommended'), ('architecture', 'western style'), ('exhibitions', 'interactive exhibits'), ('historical site', 'learning history'), ('shopping', 'shopping eating'), ('amusement park', 'ferris wheel')]"
Old Town San Diego,"['shopping', 'restaurant & food', 'exhibitions', 'performance', 'ocean view', 'highly recommended', 'music', 'mexican', 'architecture', 'good for pictures', 'historical site', 'amusement park', 'parks', 'natural view']","[('shopping', 'shopping mall'), ('restaurant & food', 'eat shop'), ('restaurant & food', 'shops restaurants'), ('restaurant & food', 'breakfast lunch'), ('exhibitions', 'american culture'), ('performance', 'street vendors'), ('shopping', 'shops restaurants'), ('ocean view', 'east coast'), ('restaurant & food', 'food options'), ('highly recommended', 'highly recommend'), ('music', 'band playing'), ('mexican', 'traditional mexican'), ('architecture', 'western style'), ('good for pictures', 'photo ops'), ('good for pictures', 'taking pictures'), ('historical site', 'historical site'), ('amusement park', 'amusement park'), ('performance', 'live music'), ('shopping', 'quaint shops'), ('historical site', 'history buff'), ('shopping', 'shopping dining'), ('parks', 'state park'), ('natural view', 'state park'), ('mexican', 'mexican culture')]"
Old Town San Diego State Historic Park,"['restaurant & food', 'performance', 'shopping', 'highly recommended', 'mexican', 'architecture', 'good for pictures', 'historical site', 'amusement park']","[('restaurant & food', 'shops restaurants'), ('performance', 'street vendors'), ('shopping', 'shops restaurants'), ('restaurant & food', 'mexican food'), ('highly recommended', 'highly recommend'), ('mexican', 'traditional mexican'), ('architecture', 'architectural styles'), ('good for pictures', 'photo opportunities'), ('historical site', 'historical site'), ('amusement park', 'theme parks'), ('performance', 'live music'), ('shopping', 'quaint shops'), ('historical site', 'history lesson'), ('mexican', 'mexican culture')]"
Old Town Temecula,"['restaurant & food', 'wines', 'shopping', 'highly recommended', 'arts', 'mexican', 'architecture', 'performance']","[('restaurant & food', 'eat shop'), ('restaurant & food', 'restaurants bars'), ('restaurant & food', 'grab lunch'), ('wines', 'wine tastings'), ('shopping', 'shops restaurants'), ('restaurant & food', 'mexican food'), ('highly recommended', 'highly recommend'), ('arts', 'fine art'), ('mexican', 'authentic mexican'), ('architecture', 'western style'), ('performance', 'live entertainment'), ('shopping', 'quaint shops'), ('shopping', 'shopping dining')]"
Olvera Street,"['shopping', 'restaurant & food', 'exhibitions', 'gardens', 'highly recommended', 'music', 'mexican', 'good for pictures', 'historical site', 'performance']","[('shopping', 'shopping mall'), ('restaurant & food', 'mexican restaurants'), ('exhibitions', 'native american'), ('shopping', 'shops restaurants'), ('gardens', 'japanese garden'), ('restaurant & food', 'food trucks'), ('highly recommended', 'highly recommended'), ('music', 'band playing'), ('mexican', 'traditional mexican'), ('good for pictures', 'photo ops'), ('good for pictures', 'taking pictures'), ('historical site', 'historical site'), ('performance', 'live entertainment'), ('mexican', 'mexican american')]"
Pacific Beach,"['sea creature', 'animals', 'restaurant & food', 'shopping', 'ocean view', 'biking', 'surfing', 'highly recommended', 'pier', 'water fountain']","[('sea creature', 'swimming surfing'), ('animals', 'swimming surfing'), ('restaurant & food', 'shop eat'), ('restaurant & food', 'shops restaurants'), ('restaurant & food', 'ate lunch'), ('shopping', 'shops restaurants'), ('ocean view', 'west coast'), ('biking', 'bike riders'), ('surfing', 'watch surfers'), ('restaurant & food', 'ate lunch'), ('surfing', 'playing volleyball'), ('highly recommended', 'highly recommend'), ('pier', 'crystal pier'), ('water fountain', 'water fountains'), ('shopping', 'quaint shops'), ('shopping', 'shopping eating'), ('restaurant & food', 'fish tacos'), ('restaurant & food', 'fish tacos')]"
Pacific Coast Highway,"['sea creature', 'animals', 'restaurant & food', 'exhibitions', 'bridge', 'shopping', 'ocean view', 'natural view', 'museum', 'theater', 'gardens', 'beach', 'car rental', 'surfing', 'highly recommended', 'arts', 'architecture', 'pier', 'good for pictures', 'parks', 'whale watching', 'amusement park']","[('sea creature', 'sea otter'), ('animals', 'sea otter'), ('restaurant & food', 'boutiques restaurants'), ('restaurant & food', 'picnic lunch'), ('exhibitions', 'contemporary art'), ('bridge', 'gg bridge'), ('shopping', 'ice cream'), ('ocean view', 'rugged coastline'), ('natural view', 'giant redwoods'), ('museum', 'art museum'), ('theater', 'chinese theatre'), ('gardens', 'botanical garden'), ('beach', 'huntington beach'), ('car rental', 'rental car'), ('restaurant & food', 'food options'), ('surfing', 'waves crashing'), ('highly recommended', 'highly recommended'), ('arts', 'fine arts'), ('architecture', 'spanish architecture'), ('pier', 'pismo beach'), ('good for pictures', 'photo shots'), ('natural view', 'pine trees'), ('good for pictures', 'taking pictures'), ('parks', 'petco park'), ('whale watching', 'whale watch'), ('sea creature', 'whale watch'), ('animals', 'whale watch'), ('natural view', 'state parks'), ('parks', 'state parks'), ('amusement park', 'amusement park'), ('natural view', 'redwood forest'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('amusement park', 'roller coasters'), ('amusement park', 'universal studios'), ('parks', 'national park'), ('natural view', 'national park'), ('amusement park', 'universal studios')]"
Painted Ladies,"['restaurant & food', 'bridge', 'shopping', 'car rental', 'highly recommended', 'architecture', 'good for pictures', 'mountain view']","[('restaurant & food', 'souvenir shop'), ('restaurant & food', 'picnic lunch'), ('bridge', 'gate bridge'), ('shopping', 'souvenir shop'), ('car rental', 'rental car'), ('highly recommended', 'highly recommend'), ('architecture', 'victorian style'), ('good for pictures', 'photo ops'), ('good for pictures', 'picture taking'), ('mountain view', 'nob hill')]"
Palace of Fine Arts Theatre,"['sea creature', 'animals', 'restaurant & food', 'exhibitions', 'bridge', 'biking', 'car rental', 'highly recommended', 'architecture', 'good for pictures', 'mountain view', 'performance']","[('sea creature', 'sea lions'), ('animals', 'sea lions'), ('restaurant & food', 'picnic lunch'), ('exhibitions', 'art gallery'), ('bridge', 'gate bridge'), ('biking', 'bike ride'), ('car rental', 'rental car'), ('restaurant & food', 'food outlets'), ('highly recommended', 'highly recommend'), ('architecture', 'spanish style'), ('good for pictures', 'picture opportunities'), ('good for pictures', 'taking selfies'), ('mountain view', 'nob hill'), ('performance', 'live music'), ('sea creature', 'sea lions'), ('animals', 'sea lions')]"
Palm Springs Aerial Tramway,"['restaurant & food', 'ocean view', 'natural view', 'rock climbing ', 'highly recommended', 'architecture', 'good for pictures', 'parks', 'amusement park', 'historical site', 'animals']","[('restaurant & food', 'grab lunch'), ('ocean view', 'east coast'), ('natural view', 'majestic trees'), ('rock climbing ', 'rock formations'), ('restaurant & food', 'food options'), ('highly recommended', 'highly recommend'), ('architecture', 'engineering marvel'), ('good for pictures', 'taking pictures'), ('natural view', 'state parks'), ('parks', 'state parks'), ('amusement park', 'amusement park'), ('historical site', 'history lesson'), ('restaurant & food', 'hot chocolate'), ('animals', 'wild animal'), ('parks', 'national park'), ('natural view', 'national park')]"
Palm Springs Air Museum,"['exhibitions', 'restaurant & food', 'animals', 'vintage aircraft', 'car rental', 'highly recommended', 'historical site']","[('exhibitions', 'special exhibits'), ('restaurant & food', 'hot dogs'), ('animals', 'birds flying'), ('vintage aircraft', 'vintage aircraft'), ('car rental', 'rental car'), ('highly recommended', 'highly recommend'), ('exhibitions', 'interactive displays'), ('historical site', 'history buffs')]"
Palm Springs Art Museum,"['restaurant & food', 'exhibitions', 'shopping', 'museum', 'gardens', 'vintage aircraft', 'highly recommended']","[('restaurant & food', 'coffee shop'), ('exhibitions', 'temporary exhibits'), ('shopping', 'coffee shop'), ('museum', 'norton simon'), ('gardens', 'sculpture garden'), ('vintage aircraft', 'vintage planes'), ('highly recommended', 'highly recommend')]"
Petco Park,"['restaurant & food', 'bridge', 'shopping', 'gardens', 'concert', 'highly recommended', 'music']","[('restaurant & food', 'hotels restaurants'), ('restaurant & food', 'chicken dinner'), ('bridge', 'coronado bridge'), ('restaurant & food', 'hot dog'), ('shopping', 'ice cream'), ('gardens', 'botanical gardens'), ('concert', 'concert venue'), ('restaurant & food', 'food stands'), ('highly recommended', 'highly recommend'), ('music', 'music dancing'), ('restaurant & food', 'fish tacos'), ('restaurant & food', 'fish tacos')]"
Petersen Automotive Museum,"['restaurant & food', 'exhibitions', 'shopping', 'highly recommended', 'architecture', 'good for pictures', 'historical site']","[('restaurant & food', 'coffee shop'), ('exhibitions', 'special exhibits'), ('shopping', 'coffee shop'), ('restaurant & food', 'italian food'), ('highly recommended', 'highly recommend'), ('architecture', 'architectural wonder'), ('good for pictures', 'taking pics'), ('exhibitions', 'interactive exhibits'), ('historical site', 'history lesson'), ('shopping', 'shopping center')]"
Pfeiffer Beach,"['sea creature', 'animals', 'rock climbing', 'shopping', 'ocean view', 'natural view', 'rock climbing ', 'biking', 'surfing', 'highly recommended', 'good for pictures', 'parks']","[('sea creature', 'dolphins whales'), ('animals', 'dolphins whales'), ('rock climbing', 'wet slippery'), ('shopping', 'ice cream'), ('ocean view', 'pacific ocean'), ('natural view', 'cypress trees'), ('rock climbing ', 'rock formations'), ('biking', 'bike ride'), ('surfing', 'crashing waves'), ('highly recommended', 'highly recommend'), ('natural view', 'nature lovers'), ('good for pictures', 'picture opportunities'), ('good for pictures', 'taking pictures'), ('ocean view', 'pacific ocean'), ('natural view', 'state parks'), ('parks', 'state parks'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('parks', 'national park'), ('natural view', 'national park')]"
Pier 39,"['sea creature', 'animals', 'shopping', 'restaurant & food', 'bridge', 'performance', 'wines', 'ocean view', 'highly recommended', 'amusement park']","[('sea creature', 'sea lions'), ('animals', 'sea lions'), ('shopping', 'shopping mall'), ('restaurant & food', 'souvenir shop'), ('restaurant & food', 'shops restaurants'), ('restaurant & food', 'eat drink'), ('bridge', 'bay bridge'), ('performance', 'street entertainers'), ('wines', 'wine tasting'), ('shopping', 'candy shops'), ('ocean view', 'pacific ocean'), ('restaurant & food', 'mediocre food'), ('highly recommended', 'highly recommend'), ('amusement park', 'carnival rides'), ('ocean view', 'pacific ocean'), ('performance', 'live entertainment'), ('shopping', 'cute shops'), ('shopping', 'outdoor mall'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('restaurant & food', 'fresh fish'), ('shopping', 'shopping center'), ('restaurant & food', 'fresh fish')]"
Pismo Pier,"['sea creature', 'animals', 'restaurant & food', 'shopping', 'ocean view', 'biking', 'beach', 'surfing', 'highly recommended', 'mexican', 'good for pictures', 'whale watching', 'amusement park']","[('sea creature', 'seals otters'), ('animals', 'seals otters'), ('restaurant & food', 'souvenir shop'), ('restaurant & food', 'restaurants nearby'), ('shopping', 'shops restaurants'), ('ocean view', 'pacific ocean'), ('biking', 'bike rentals'), ('beach', 'sandy beaches'), ('surfing', 'watch surfers'), ('restaurant & food', 'clam chowder'), ('surfing', 'crashing waves'), ('highly recommended', 'highly recommend'), ('mexican', 'authentic mexican'), ('good for pictures', 'taking pictures'), ('ocean view', 'pacific ocean'), ('whale watching', 'whale watching'), ('sea creature', 'whale watching'), ('animals', 'whale watching'), ('sea creature', 'seals otters'), ('animals', 'seals otters'), ('amusement park', 'ferris wheel'), ('restaurant & food', 'fresh fish'), ('restaurant & food', 'fresh fish')]"
Point Lobos,"['sea creature', 'animals', 'restaurant & food', 'exhibitions', 'ocean view', 'natural view', 'rock climbing ', 'surfing', 'highly recommended', 'good for pictures', 'whale watching', 'parks', 'gardens']","[('sea creature', 'otters sea'), ('animals', 'otters sea'), ('restaurant & food', 'picnic lunch'), ('exhibitions', 'native americans'), ('ocean view', 'pacific coast'), ('animals', 'birds flying'), ('natural view', 'cypress tree'), ('rock climbing ', 'rock formations'), ('surfing', 'crashing waves'), ('highly recommended', 'highly recommend'), ('natural view', 'nature lovers'), ('good for pictures', 'photo opportunities'), ('good for pictures', 'taking pictures'), ('ocean view', 'pacific ocean'), ('whale watching', 'whale watching'), ('sea creature', 'whale watching'), ('animals', 'whale watching'), ('natural view', 'state parks'), ('parks', 'state parks'), ('gardens', 'chinese japanese'), ('sea creature', 'saw whales'), ('animals', 'saw whales'), ('sea creature', 'otters sea'), ('animals', 'otters sea'), ('parks', 'national park'), ('natural view', 'national park')]"
Point Loma,"['sea creature', 'animals', 'restaurant & food', 'rock climbing', 'ocean view', 'rock climbing ', 'car rental', 'peaceful serene', 'surfing', 'highly recommended', 'natural view', 'good for pictures', 'whale watching', 'historical site', 'parks']","[('sea creature', 'tide pools'), ('animals', 'tide pools'), ('restaurant & food', 'grab lunch'), ('rock climbing', 'climb rocks'), ('ocean view', 'pacific ocean'), ('rock climbing ', 'rock formations'), ('car rental', 'rental car'), ('restaurant & food', 'mexican food'), ('peaceful serene', 'quiet peaceful'), ('surfing', 'waves crashing'), ('highly recommended', 'highly recommend'), ('natural view', 'nature lovers'), ('good for pictures', 'photo op'), ('good for pictures', 'taking pictures'), ('ocean view', 'pacific ocean'), ('whale watching', 'whale watching'), ('sea creature', 'whale watching'), ('animals', 'whale watching'), ('historical site', 'historical site'), ('historical site', 'history buffs'), ('sea creature', 'sea lions'), ('animals', 'sea lions'), ('parks', 'national park'), ('natural view', 'national park')]"
Presidio of San Francisco,"['exhibitions', 'bridge', 'ocean view', 'biking', 'concert', 'car rental', 'restaurant & food', 'peaceful serene', 'highly recommended', 'arts', 'natural view', 'good for pictures', 'mountain view', 'parks', 'water fountain', 'sea creature', 'animals', 'historical site', 'performance', 'golf']","[('exhibitions', 'korean war'), ('bridge', 'bay bridge'), ('ocean view', 'pacific ocean'), ('biking', 'rented bikes'), ('concert', 'concert venue'), ('car rental', 'rental car'), ('restaurant & food', 'food trucks'), ('peaceful serene', 'calm serene'), ('highly recommended', 'highly recommend'), ('arts', 'fine arts'), ('natural view', 'nature lovers'), ('good for pictures', 'taking photos'), ('ocean view', 'pacific ocean'), ('mountain view', 'nob hill'), ('natural view', 'national parks'), ('parks', 'national parks'), ('water fountain', 'water fountains'), ('sea creature', 'saw dolphins'), ('animals', 'saw dolphins'), ('historical site', 'historic site'), ('performance', 'live music'), ('historical site', 'learn history'), ('historical site', 'war memorial'), ('golf', 'golf course'), ('parks', 'national park'), ('natural view', 'national park')]"
